2015-01-02 09:00:09.691858,111.35
2015-01-02 09:03:56.187644,111.35
2015-01-02 09:04:36.554589,111.35
2015-01-02 09:06:07.724800,111.37
2015-01-02 09:08:59.853605,111.4
2015-01-02 09:08:59.853605,111.4
2015-01-02 09:09:55.501152,111.38
2015-01-02 09:09:55.501152,111.38
2015-01-02 09:09:55.501152,111.38
2015-01-02 09:09:55.501152,111.38
2015-01-02 09:10:12.425124,111.36
2015-01-02 09:11:37.985967,111.43
2015-01-02 09:11:44.840934,111.44
2015-01-02 09:13:00.399868,111.48
2015-01-02 09:13:17.763144,111.5
2015-01-02 09:13:17.763144,111.5
2015-01-02 09:13:17.763144,111.5
2015-01-02 09:13:51.664516,111.49
2015-01-02 09:13:51.664516,111.49
2015-01-02 09:13:53.245984,111.49
2015-01-02 09:20:42.050828,111.46
2015-01-02 09:20:42.050828,111.46
2015-01-02 09:20:42.050828,111.46
2015-01-02 09:20:42.050828,111.46
2015-01-02 09:21:59.325004,111.42
2015-01-02 09:22:37.487146,111.45
2015-01-02 09:22:37.487146,111.45
2015-01-02 09:22:54.806159,111.49
2015-01-02 09:22:54.806159,111.49
2015-01-02 09:23:14.834634,111.45
2015-01-02 09:28:00.074000,111.4
2015-01-02 09:28:57.373880,111.41
2015-01-02 09:30:00.072254,111.41
2015-01-02 09:30:00.124031,111.41
2015-01-02 09:30:00.131210,111.41
2015-01-02 09:30:00.216517,111.41
2015-01-02 09:30:00.221762,111.41
2015-01-02 09:30:00.221762,111.41
2015-01-02 09:30:00.517148,111.43
2015-01-02 09:30:00.878439,111.42
2015-01-02 09:30:01.020611,111.43
2015-01-02 09:30:02.419279,111.42
2015-01-02 09:30:02.419279,111.42
2015-01-02 09:30:02.419297,111.42
2015-01-02 09:30:03.160672,111.41
2015-01-02 09:30:03.210406,111.43
2015-01-02 09:30:03.210406,111.43
2015-01-02 09:30:06.054071,111.41
2015-01-02 09:30:06.054071,111.41
2015-01-02 09:30:06.054071,111.41
2015-01-02 09:30:06.054071,111.41
2015-01-02 09:30:06.268221,111.41
2015-01-02 09:30:06.425287,111.439
2015-01-02 09:30:07.925212,111.43
2015-01-02 09:30:08.052430,111.41
2015-01-02 09:30:08.052430,111.41
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.406754,111.4
2015-01-02 09:30:08.407015,111.4
2015-01-02 09:30:08.407015,111.4
2015-01-02 09:30:08.407015,111.4
2015-01-02 09:30:08.407015,111.4
2015-01-02 09:30:08.407015,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.39
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.39
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.623963,111.4
2015-01-02 09:30:08.627036,111.39
2015-01-02 09:30:08.627052,111.39
2015-01-02 09:30:08.627457,111.39
2015-01-02 09:30:08.627457,111.39
2015-01-02 09:30:09.058634,111.39
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.38
2015-01-02 09:30:09.058634,111.39
2015-01-02 09:30:09.058634,111.39
2015-01-02 09:30:09.058634,111.39
2015-01-02 09:30:09.752105,111.38
2015-01-02 09:30:11.133528,111.37
2015-01-02 09:30:11.446665,111.38
2015-01-02 09:30:11.760030,111.37
2015-01-02 09:30:11.760030,111.37
2015-01-02 09:30:11.760030,111.37
2015-01-02 09:30:12.936462,111.37
2015-01-02 09:30:13.296231,111.38
2015-01-02 09:30:13.297225,111.39
2015-01-02 09:30:13.724707,111.37
2015-01-02 09:30:13.752468,111.36
2015-01-02 09:30:13.752468,111.36
2015-01-02 09:30:14.446062,111.38
2015-01-02 09:30:14.446062,111.38
2015-01-02 09:30:15.337928,111.37
2015-01-02 09:30:17.037144,111.38
2015-01-02 09:30:17.375779,111.37
2015-01-02 09:30:17.375779,111.37
2015-01-02 09:30:18.231939,111.37
2015-01-02 09:30:18.702964,111.37
2015-01-02 09:30:19.829750,111.38
2015-01-02 09:30:19.853837,111.39
2015-01-02 09:30:21.549494,111.39
2015-01-02 09:30:21.549494,111.39
2015-01-02 09:30:21.549494,111.39
2015-01-02 09:30:21.549494,111.39
2015-01-02 09:30:21.986906,111.36
2015-01-02 09:30:21.989265,111.36
2015-01-02 09:30:21.989265,111.36
2015-01-02 09:30:21.989562,111.36
2015-01-02 09:30:21.989941,111.36
2015-01-02 09:30:21.989941,111.35
2015-01-02 09:30:21.989941,111.35
2015-01-02 09:30:22.218440,111.35
2015-01-02 09:30:22.218440,111.35
2015-01-02 09:30:22.218440,111.35
2015-01-02 09:30:22.218440,111.35
2015-01-02 09:30:22.621414,111.35
2015-01-02 09:30:22.621414,111.35
2015-01-02 09:30:22.621414,111.35
2015-01-02 09:30:22.621414,111.35
2015-01-02 09:30:23.519062,111.34
2015-01-02 09:30:23.998527,111.33
2015-01-02 09:30:24.227158,111.34
2015-01-02 09:30:25.467497,111.35
2015-01-02 09:30:27.583797,111.36
2015-01-02 09:30:28.127422,111.35
2015-01-02 09:30:30.488417,111.35
2015-01-02 09:30:31.098173,111.35
2015-01-02 09:30:34.081192,111.32
2015-01-02 09:30:34.081192,111.32
2015-01-02 09:30:34.081729,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.170481,111.31
2015-01-02 09:30:34.185476,111.31
2015-01-02 09:30:34.185476,111.31
2015-01-02 09:30:34.185476,111.3
2015-01-02 09:30:34.274116,111.31
2015-01-02 09:30:35.452638,111.32
2015-01-02 09:30:35.452638,111.32
2015-01-02 09:30:35.452638,111.32
2015-01-02 09:30:38.453539,111.32
2015-01-02 09:30:39.054786,111.3
2015-01-02 09:30:39.054786,111.3
2015-01-02 09:30:39.054786,111.3
2015-01-02 09:30:39.054786,111.3
2015-01-02 09:30:39.054908,111.3
2015-01-02 09:30:39.054908,111.3
2015-01-02 09:30:39.054908,111.3
2015-01-02 09:30:39.055207,111.3
2015-01-02 09:30:39.386481,111.29
2015-01-02 09:30:41.934107,111.3
2015-01-02 09:30:42.897822,111.3
2015-01-02 09:30:42.897822,111.3
2015-01-02 09:30:43.075549,111.29
2015-01-02 09:30:43.107184,111.28
2015-01-02 09:30:43.778390,111.26
2015-01-02 09:30:43.807593,111.26
2015-01-02 09:30:44.009443,111.25
2015-01-02 09:30:44.093822,111.24
2015-01-02 09:30:44.365669,111.24
2015-01-02 09:30:44.531081,111.21
2015-01-02 09:30:44.708523,111.21
2015-01-02 09:30:45.504885,111.24
2015-01-02 09:30:46.253342,111.23
2015-01-02 09:30:47.469713,111.29
2015-01-02 09:30:47.601568,111.26
2015-01-02 09:30:48.971099,111.28
2015-01-02 09:30:49.581125,111.26
2015-01-02 09:30:49.581211,111.26
2015-01-02 09:30:49.588210,111.25
2015-01-02 09:30:49.588210,111.255
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.24
2015-01-02 09:30:50.488800,111.23
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.23
2015-01-02 09:30:50.488800,111.24
2015-01-02 09:30:50.488800,111.24
2015-01-02 09:30:50.488800,111.24
2015-01-02 09:30:50.488800,111.21
2015-01-02 09:30:50.488800,111.21
2015-01-02 09:30:50.488800,111.21
2015-01-02 09:30:50.488800,111.21
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488800,111.22
2015-01-02 09:30:50.488963,111.21
2015-01-02 09:30:50.488963,111.22
2015-01-02 09:30:50.488974,111.23
2015-01-02 09:30:51.102329,111.27
2015-01-02 09:30:51.103868,111.27
2015-01-02 09:30:56.596995,111.24
2015-01-02 09:30:56.596995,111.24
2015-01-02 09:30:57.618398,111.22
2015-01-02 09:30:57.618398,111.22
2015-01-02 09:30:58.536290,111.2
2015-01-02 09:30:58.536290,111.2
2015-01-02 09:30:58.536290,111.2
2015-01-02 09:30:58.594884,111.21
2015-01-02 09:30:58.594884,111.21
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:30:59.423050,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.289997,111.25
2015-01-02 09:31:00.350166,111.26
2015-01-02 09:31:00.350166,111.26
2015-01-02 09:31:01.011992,111.23
2015-01-02 09:31:01.011992,111.23
2015-01-02 09:31:01.011992,111.23
2015-01-02 09:31:01.011992,111.23
2015-01-02 09:31:02.008901,111.23
2015-01-02 09:31:05.960116,111.23
2015-01-02 09:31:06.148393,111.23
2015-01-02 09:31:06.148534,111.23
2015-01-02 09:31:06.148534,111.23
2015-01-02 09:31:06.148534,111.23
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.22
2015-01-02 09:31:06.843345,111.22
2015-01-02 09:31:06.843345,111.22
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.22
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843345,111.21
2015-01-02 09:31:06.843345,111.2
2015-01-02 09:31:06.843665,111.22
2015-01-02 09:31:06.894789,111.2
2015-01-02 09:31:06.894789,111.2
2015-01-02 09:31:06.899134,111.2
2015-01-02 09:31:06.899134,111.2
2015-01-02 09:31:07.394250,111.2
2015-01-02 09:31:07.394250,111.2
2015-01-02 09:31:07.394250,111.2
2015-01-02 09:31:07.394250,111.2
2015-01-02 09:31:07.394382,111.2
2015-01-02 09:31:07.421004,111.2
2015-01-02 09:31:08.208633,111.17
2015-01-02 09:31:08.208633,111.17
2015-01-02 09:31:08.208633,111.17
2015-01-02 09:31:08.209386,111.18
2015-01-02 09:31:09.686265,111.2
2015-01-02 09:31:09.686265,111.2
2015-01-02 09:31:09.821668,111.21
2015-01-02 09:31:09.821668,111.21
2015-01-02 09:31:09.821668,111.21
2015-01-02 09:31:09.821668,111.21
2015-01-02 09:31:09.823201,111.21
2015-01-02 09:31:09.823339,111.21
2015-01-02 09:31:09.823339,111.21
2015-01-02 09:31:10.228572,111.21
2015-01-02 09:31:10.228572,111.21
2015-01-02 09:31:10.915915,111.22
2015-01-02 09:31:10.949768,111.24
2015-01-02 09:31:10.954858,111.23
2015-01-02 09:31:10.954858,111.23
2015-01-02 09:31:10.954873,111.22
2015-01-02 09:31:11.039813,111.21
2015-01-02 09:31:11.167229,111.2
2015-01-02 09:31:11.167229,111.2
2015-01-02 09:31:12.082891,111.21
2015-01-02 09:31:13.358046,111.22
2015-01-02 09:31:13.358046,111.22
2015-01-02 09:31:14.532504,111.21
2015-01-02 09:31:17.519999,111.21
2015-01-02 09:31:17.519999,111.21
2015-01-02 09:31:17.519999,111.21
2015-01-02 09:31:17.520262,111.21
2015-01-02 09:31:17.520262,111.21
2015-01-02 09:31:17.520287,111.21
2015-01-02 09:31:17.521005,111.21
2015-01-02 09:31:17.603219,111.2
2015-01-02 09:31:20.565557,111.2
2015-01-02 09:31:20.570088,111.2
2015-01-02 09:31:20.570088,111.2
2015-01-02 09:31:21.380024,111.19
2015-01-02 09:31:21.380024,111.19
2015-01-02 09:31:21.380835,111.19
2015-01-02 09:31:22.879102,111.18
2015-01-02 09:31:22.879102,111.18
2015-01-02 09:31:23.097569,111.19
2015-01-02 09:31:24.425987,111.2
2015-01-02 09:31:24.446397,111.19
2015-01-02 09:31:24.446397,111.19
2015-01-02 09:31:24.446397,111.19
2015-01-02 09:31:24.446397,111.19
2015-01-02 09:31:24.446720,111.19
2015-01-02 09:31:24.446720,111.19
2015-01-02 09:31:24.446720,111.19
2015-01-02 09:31:24.446720,111.19
2015-01-02 09:31:24.447954,111.19
2015-01-02 09:31:25.781174,111.18
2015-01-02 09:31:25.781428,111.19
2015-01-02 09:31:25.793727,111.18
2015-01-02 09:31:25.793727,111.18
2015-01-02 09:31:25.822146,111.18
2015-01-02 09:31:26.516719,111.2
2015-01-02 09:31:26.549950,111.19
2015-01-02 09:31:28.914346,111.16
2015-01-02 09:31:28.914346,111.16
2015-01-02 09:31:28.914346,111.16
2015-01-02 09:31:29.054144,111.15
2015-01-02 09:31:31.808988,111.16
2015-01-02 09:31:31.808988,111.16
2015-01-02 09:31:32.029741,111.16
2015-01-02 09:31:32.489905,111.17
2015-01-02 09:31:32.645755,111.17
2015-01-02 09:31:32.645755,111.17
2015-01-02 09:31:32.871921,111.16
2015-01-02 09:31:32.871921,111.16
2015-01-02 09:31:37.325157,111.15
2015-01-02 09:31:37.353647,111.15
2015-01-02 09:31:37.450746,111.16
2015-01-02 09:31:37.450746,111.16
2015-01-02 09:31:38.123921,111.16
2015-01-02 09:31:38.210302,111.16
2015-01-02 09:31:40.654595,111.15
2015-01-02 09:31:40.654595,111.15
2015-01-02 09:31:40.655585,111.14
2015-01-02 09:31:40.661356,111.15
2015-01-02 09:31:40.661356,111.15
2015-01-02 09:31:40.905876,111.16
2015-01-02 09:31:40.905876,111.16
2015-01-02 09:31:40.905876,111.16
2015-01-02 09:31:42.779388,111.16
2015-01-02 09:31:42.815392,111.16
2015-01-02 09:31:42.815392,111.16
2015-01-02 09:31:42.815392,111.16
2015-01-02 09:31:42.815392,111.16
2015-01-02 09:31:42.815392,111.16
2015-01-02 09:31:43.276874,111.18
2015-01-02 09:31:43.583764,111.19
2015-01-02 09:31:43.583764,111.19
2015-01-02 09:31:43.658106,111.2
2015-01-02 09:31:43.658106,111.2
2015-01-02 09:31:43.658106,111.2
2015-01-02 09:31:43.658106,111.2
2015-01-02 09:31:44.505700,111.2
2015-01-02 09:31:45.128538,111.22
2015-01-02 09:31:45.128538,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.139496,111.22
2015-01-02 09:31:45.157231,111.21
2015-01-02 09:31:45.197773,111.22
